institution_code,institution_name,short_name,institution_type,institution_group,address,postal_code,province_code,province_name,regency_code,regency_name,district_name,latitude,longitude,institution_status,accreditation,website,program_count,tuition_range,founding_date
011051,Universitas Aufa Royhan,UNAR,Universitas,PTS,"Jl. Batunadua Ujung Gurap Baruas, Kota Padangsidimpuan",,12,Sumatera Utara,,Kota Padang Sidempuan,Kec. Padang Sidimpuan Batu Nad,1.2314299,99.2657099,Aktif,Terakreditasi,http://unar.ac.id,12,1.500.000 - 3.000.000,2019-06-17
122002,Institut Sains dan Kependidikan Kie Raha Maluku Utara,ISDIK KIE RAHA MALUT,Institut,PTS,,,82,Maluku Utara,8271,Kota Ternate,,0.7607815,127.3241906,Aktif,Baik,isdikkieraha.ac.id,13,900.000 - 3.250.000,2023-06-16
211032,Universitas Islam Cirebon,UI CIREBON,Universitas,PTA,"Komplek Islamic Centre Kabupaten Cirebon, Jalan Tuparev Nomor 111 RT. 27/RW. 06 Desa Kertawinangun, Kecamatan Kedawung",45153,32,Jawa Barat,3209,Kab. Cirebon,,-6.7130612,108.5384831,Aktif,,http://www.uicirebon.ac.id,9,1.200.000 - 12.000.001.200.000,2024-10-22
233053,Sekolah Tinggi Teologi Malinggang,,Sekolah Tinggi,PTA,,,63,Kalimantan Selatan,6372,Kota Banjarbaru,,,,Aktif,,,1,,
033223,Sekolah Tinggi Ilmu Hukum Adhyaksa,STIH Adhyaksa,Sekolah Tinggi,PTS,,,31,D.K.I. Jakarta,3171,Kota Jakarta Pusat,,-6.3111668,106.8112331,Aktif,Baik Sekali,https://stih-adhyaksa.ac.id/,1,2.000.000 - 10.000.000,2022-01-26
202033,Institut Agama Islam Negeri Metro,IAIN Metro,Institut,PTA,Jalan Ki hajar Dewantara Iringmulyo Metro Timur Kota Metro,34111,18,Lampung,1872,Kota Metro,,-5.1197223,105.3284597,Alih Bentuk,B,www.metrouniv.ac.id,30,400.000 - 3.750.000,2016-08-01
074027,Akademi Pariwisata 17 Agustus 1945 Surabaya,AKPARTAG,Akademi,PTS,Kaza City Mall Lt.01 Jl. Kapas Krampung No. 45 Surabaya,,35,Jawa Timur,3578,Kota Surabaya,Kec. Sukolilo,-7.2621207,112.6555639,Aktif,,www.akpartag.co.id,2,,1996-06-20
212059,Institut Agama Islam Muhammadiyah Sinjai,IAIM Sinjai,Institut,PTA,,,73,Sulawesi Selatan,7307,Kab. Sinjai,,-5.1188781,120.258075,Alih Bentuk,,https://iaimsinjai.ac.id/,12,,2015-11-24
014246,Akademi Keperawatan Bas Balimbingan Pematang Siantar,,Akademi,PTS,,,12,Sumatera Utara,,Kota Pematang Siantar,,,,Alih Bentuk,,akperbalimbingan.ac.id,1,,2013-06-19
011007,Universitas Darma Agung,UDA,Universitas,PTS,Jalan Dr Td Pardede No 21,20153,12,Sumatera Utara,1271,Kota Medan,Kec. Medan Petisah,3.5785843,98.6647836,Aktif,Baik,darmaagung.ac.id,26,6.200.000 - 15.000.000,1959-05-29
083015,Sekolah Tinggi Ilmu Sosial Dan Politik Mbojo,STISIP MBOJO BIMA,Sekolah Tinggi,PTS,Jalan Piere Tendean Mande II Kelurahan Mande Kecamatan Mpunda,84115,52,Nusa Tenggara Barat,5272,Kota Bima,Kec. Mpunda,-8.472514,118.745297,Alih Bentuk,,stisipmbojo-bima.ac.id,2,,1985-07-23
053029,STMIK Pelita Nusantara Yogyakarta,,,PTS,Jalan C Simanjuntak No 99,55223,34,D.I. Yogyakarta,,Tidak Diisi,,,,Tutup,,www.pelitanusa.ac.id,2,,2002-12-30
083008,Sekolah Tinggi Ilmu Ekonomi Satya Dharma,STIE Satya Dharma,Sekolah Tinggi,PTS,Jalan Yudistira No 11,81116,51,Bali,5108,Kab. Buleleng,Kec. Buleleng,-8.1213549,115.094334,Aktif,Baik,www.stie-satyadharma.ac.id,2,3.500.000 - 3.500.000,1995-11-11
233361,Sekolah Tinggi Agama Kristen Nabire,,Sekolah Tinggi,PTA,,,91,Papua,,Kab. Nabire,,23,24,Aktif,Baik,,4,1.900.000 - 1.900.000,2014-12-31
103076,Sekolah Tinggi Ilmu Kesehatan Alifah Padang,STIKes ALIFAH,Sekolah Tinggi,PTS,"Alamat, : Jl. Khatib Sulaiman No. 52 Kelurahan Belanti Padang. Kota, : Padang.",25137,13,Sumatera Barat,1371,Kota Padang,,-0.914894,100.359047,Alih Bentuk,Baik Sekali,www.stikesalifah.ac.id,6,2.400.000 - 4.400.000,2004-08-30
063015,Sekolah Tinggi Ilmu Ekonomi Nahdlatul Ulama,STIENU,Sekolah Tinggi,PTS,Jalan Taman Siswa Tahunan,59425,33,Jawa Tengah,3320,Kab. Jepara,,,,Alih Bentuk,,www.stienujepara.ac.id,2,,1997-10-08
045030,Politeknik Al Islam Bandung,politeknik Al Islam,Politeknik,PTS,Jl. Cisaranten Kulon no 120,40293,32,Jawa Barat,3273,Kota Bandung,,-6.9294799,107.6800128,Aktif,Baik,politeknikalislam.ac.id,3,1.300.000 - 14.488.000,2005-10-13
151015,Universitas Citra Bangsa,UCB,Universitas,PTS,Jalan Manafe No. 17 Kayu Putih Oebobo Kupang NTT,,53,Nusa Tenggara Timur,5371,Kota Kupang,Kec. Oebodo,-10.1626807,123.6236238,Aktif,Baik Sekali,http://ucb.ac.id,16,150.000 - 11.450.000,2019-04-30
044107,Akademi Pariwisata Citra Buana Indonesia,,Akademi,PTS,Jalan KH Ahmad Sanusi No 24,43151,32,Jawa Barat,3202,Kab. Sukabumi,,,,Aktif,Baik,www.cbi.ac.id,1,1.800.000 - 1.800.000,2001-09-26
044071,Akademi Sekretari Dan Manajemen Ariyanti,ASM ARIYANTI,Akademi,PTS,Jalan Pasirkaliki 127-131,40173,32,Jawa Barat,3273,Kota Bandung,,-7.4050006,107.4833117,Aktif,Baik,www.asm.ariyanti.ac.id,2,3.000.000 - 9.000.000,1997-05-12
062012,Institut Teknologi Sains dan Kesehatan Sugeng Hartono,ITSK Sugeng Hartono,Institut,PTS,,,33,Jawa Tengah,3311,Kab. Sukoharjo,,-7.5984076,110.8143146,Alih Bentuk,Baik,sugenghartono.ac.id,3,,2021-10-01
071029,Universitas Kristen Cipta Wacana,Cipta Wacana,Universitas,PTS,Jalan Semeru 42,65112,35,Jawa Timur,3573,Kota Malang,Kec. Klojen,,,Aktif,Baik Sekali,cwcu.ac.id,8,,1965-07-08
043305,STMIK Pasim Sukabumi,PASIM,,PTS,Jl. Gudang No. 38 A/B Sukabumi,43112,32,Jawa Barat,3272,Kota Sukabumi,,,,Alih Bentuk,,www.stmikpasim.ac.id,4,,2008-07-17
091028,Universitas Islam Makassar,UIM,Universitas,PTS,Jl Perintis Kemerdekaan No 29,90245,73,Sulawesi Selatan,7371,Kota Makassar,,-5.140834,119.480651,Aktif,Baik Sekali,www.uim-makassar.ac.id,37,1.000.000 - 6.000.000,2000-06-06
213602,Sekolah Tinggi Ilmu Al Quran Wali Songo Situbondo Jawa Timur,STIQWS,Sekolah Tinggi,PTA,Jalan Basuki Rahmat Nomor 7 Mimbaan Situbondo Jawa Timur,68322,35,Jawa Timur,3512,Kab. Situbondo,,7.69938,114.019373,Aktif,,http://stiqwalisongo.ac.id,7,875.000 - 875.000,2014-10-29
073133,STIKES Katolik St Vincentius A Paulo Surabaya,STIKVINC,,PTS,JL. JAMBI 12-18 SURABAYA,60241,35,Jawa Timur,3578,Kota Surabaya,,-7.292955,112.73472,Aktif,Baik,stikvinc.ac.id,5,4.975.000 - 19.850.000,1987-08-12
233261,Sekolah Tinggi Agama Kristen Diaspora Wamena,STAK-DW,Sekolah Tinggi,PTA,Jalan Jendral Sudirman Wamena kabupaten Jayawijaya Papua,99511,91,Papua,,Kab. Jayawijaya,,,,Aktif,Baik,stakdiaspora.ac.id,1,1.500.000 - 1.500.000,
063110,Sekolah Tinggi Manajemen Informatika dan Komputer AMIKOM Surakarta,AMIKOM Surakarta,Sekolah Tinggi,PTS,,,33,Jawa Tengah,3372,Kota Surakarta,,-7.5478163,110.7482054,Aktif,,amikomsolo.ac.id,4,1.880.000 - 3.280.000,2018-05-28
233107,Sekolah Tinggi Teologi Agapes Jakarta,STTAJ,Sekolah Tinggi,PTA,"Komplek Ruko Bona Gabe Blok G/30 Jl. Jatinegara Timur No. 101, Jakarta Timur.",13320,31,D.K.I. Jakarta,3175,Kota Jakarta Timur,,-6.2361623,106.8690777,Aktif,Baik,www.sttajakarta.ac.id,4,1.500.000 - 2.000.000,2001-09-06
495001,Politeknik STIA LAN Jakarta,Politeknik STIA LAN,Politeknik,PTKL,Jl. Administrasi II Pejompongan Jakarta Pusat,10260,31,D.K.I. Jakarta,3171,Kota Jakarta Pusat,Kec. Tanah Abang,-6.200019,106.807294,Aktif,B,www.stialan.ac.id,5,1.000.000 - 18.200.000,2018-08-23
211024,Universitas Islam Lampung,UNISLA,Universitas,PTA,Jalan Brigjend Soetiyoso Nomor 7,34111,18,Lampung,1872,Kota Metro,,,,Aktif,,https://unislampung.ac.id/,7,,2024-05-15
213755,Sekolah Tinggi Ilmu Tarbiyah Sunniyah Salafiyah,STIT Sunsal,Sekolah Tinggi,PTA,,,35,Jawa Timur,3514,Kab. Pasuruan,,7.6362404,112.8632576,Aktif,,,1,,2022-07-11
104089,Akademi Keperawatan YPTK Solok,,Akademi,PTS,Jl Dr Ak Gani Gurun Bagan VI Suku,27311,13,Sumatera Barat,1372,Kota Solok,Kec. Lubuk Sikarah,-0.779628,100.638378,Aktif,Baik,,1,4.100.000 - 4.100.000,1994-03-28
041039,Universitas Pramita Indonesia,UNPRI,Universitas,PTS,Jalan Kampus Pramita Binong,15810,36,Banten,3603,Kab. Tangerang,,-6.8953857,107.0438586,Aktif,Baik,unpri.ac..id,17,4.500.000 - 4.500.000,2003-08-04
113101,Sekolah Tinggi Ilmu Kesehatan Abdi Persada Banjarmasin,,Sekolah Tinggi,PTS,,,63,Kalimantan Selatan,6371,Kota Banjarmasin,,-3.3241443,114.5684925,Aktif,Baik,stikes-abdipersada.ac.id,2,2.400.000 - 10.500.000,2021-04-21
034162,Akademi Komunikasi BSI Jakarta,AKOM BSI,Akademi,PTS,"JL. Kayu Jati 5, No.2, Pemuda, Rawamangun, Jakarta Timur",10440,31,D.K.I. Jakarta,3175,Kota Jakarta Timur,,,,Alih Bentuk,,www.bsi.ac.id,3,,2002-11-21
013134,STIE Akuntansi Dan Bisnis Internasional,,,PTS,Jl Komplek Multatuli Indah,22111,12,Sumatera Utara,1271,Kota Medan,,,,Alih Bentuk,,stieabicampus.ac.id,2,,2005-03-18
293004,Sekolah Tinggi Agama Buddha Bodhi Dharma,STAB BODHI DHARMA,Sekolah Tinggi,PTA,JLN. SELAM NO. 39-41 MEDAN,20226,12,Sumatera Utara,1271,Kota Medan,,3.6005024,98.7096708,Aktif,Baik Sekali,www.stab-bodhidharma.ac.id,1,,2002-08-05
023038,Sekolah Tinggi Ilmu Teknik Serasan,,Sekolah Tinggi,PTS,Jl H Pangeran Danal Kelurahan Muara Enim,31312,16,Sumatera Selatan,1603,Kab. Muara Enim,,-3.6420232,103.7728,Alih Bentuk,,https://www.stitserasan.ac.id,1,,1994-03-29
213618,Sekolah Tinggi Ilmu Tarbiyah Madani Yogyakarta,STITMA Yogyakarta,Sekolah Tinggi,PTA,Dusun Kepuh Kulon RT. 06 Desa Wirokerten Kecamatan Bangun tapan Kabupaten Bantul,55194,34,D.I. Yogyakarta,3402,Kab. Bantul,,-7.8437077,110.4413959,Aktif,Baik,stitmadani.ac.id,2,800.000 - 2.500.000,2017-06-16
034083,Akademi Seni Rupa Dan Desain ISWI Jakarta,"ASRIDE ""ISWI""",Akademi,PTS,"Perumahan Taman Modern Jalan Dahlia Blok E6, Cakung",13960,31,D.K.I. Jakarta,3175,Kota Jakarta Timur,,-6.190242,106.9523887,Aktif,Baik,https://asrideiswi.ac.id,1,,1983-08-01
024129,Akademi Kebidanan Nadira,akbid nadira,Akademi,PTS,Jalan Kapten Abdoel Haq No. 16 Rajabasa Bandar Lampung,35144,18,Lampung,1871,Kota Bandar Lampung,,,,Tutup,,nadira.ac.id,1,,2009-06-17
034030,Akademi Maritim Nasional Jaya,AMAN JAYA,Akademi,PTS,Jalan Perintis Kemerdekaan Komp. TNI AL Kelapa Gading Barat Jakarta Utara,14240,31,D.K.I. Jakarta,3172,Kota Jakarta Utara,,-6.168869,106.885286,Aktif,Baik,http://amanjaya.ac.id,3,7.000.000 - 7.000.000,1976-09-23
013211,Sekolah Tinggi Ilmu Kesehatan Langsa,,Sekolah Tinggi,PTS,"Jl. Gelatik No. 55 Kelurahan Sei Kambing B, Kecamatan Medan SUnggal",20122,12,Sumatera Utara,1271,Kota Medan,,,,Alih Bentuk,,http://stikeslangsamdn.com/,3,,2022-03-09
043392,Sekolah Tinggi Manajemen Informatika Komputer Tazkia,STMIK TAZKIA,Sekolah Tinggi,PTS,,,32,Jawa Barat,3201,Kab. Bogor,,-6.5737889,106.7430376,Aktif,,https://stmik.tazkia.ac.id,2,2.400.000 - 5.500.000,2023-12-07
172009,Institut Teknologi dan Bisnis Master,ITB Master,Institut,,,,14,Riau,1471,Kota Pekanbaru,,0.0673172,101.718236,Aktif,Baik,,3,2.050.000 - 2.050.000,2020-12-30
033147,Sekolah Tinggi Ilmu Kesehatan Istara Nusantara,Istara Nusantara,Sekolah Tinggi,PTS,"Jl. Raya Bogor No.4B, Kramat Jati,",13520,31,D.K.I. Jakarta,3175,Kota Jakarta Timur,,-6.2203507,106.8642819,Alih Bentuk,Baik,www.stikes-istara.ac.id,4,,2000-02-09
114079,Akademi Farmasi Yarsi Pontianak,Akfar Yarsi Pontiana,Akademi,PTS,Jalan Panglima Aim No 2,78232,61,Kalimantan Barat,6171,Kota Pontianak,Kec. Pontianak Timur,-0.0353381,109.3587148,Aktif,Baik Sekali,www.akfaryarsiptk.ac.id,1,2.500.000 - 13.400.000,2000-02-07
014128,Akademi Keperawatan Pemkab Tapanuli Utara,Akper Pemkab Taput,Akademi,PTS,Jalan Agus Salim No 2 Tarutung Kabupaten Tapanuli Utara Sumatera Utara,22411,12,Sumatera Utara,1202,Kab. Tapanuli Utara,Kec. Tarutung,-0.4521254,100.7157336,Aktif,Baik,www.akpertaput.ac.id,1,2.400.000 - 2.400.000,2003-10-10
213283,STAI Syekh Abdur Rauf Singkil,STAISAR,,PTA,Jl. Singkil-subulussalam Lipat Kajang Kecamatan Simpang Kanan Kabupaten Aceh Sin,23784,11,Aceh,1110,Kab. Aceh Singkil,,2.442175,97.991833,Aktif,Baik,www.staisarsingkil.ac.id,5,1.160.000 - 1.260.000,2015-08-01
093141,Sekolah Tinggi Ilmu Kesehatan Baramuli,STIKES BARAMULI,Sekolah Tinggi,PTS,Jalan Pole Baramuli KM 3,91211,73,Sulawesi Selatan,7315,Kab. Pinrang,Kec. Paleteang,,,Aktif,Baik,stikesbaramuli.ac.id,3,4.000.000 - 4.000.000,2004-09-15
104097,Akademi Kebidanan Baiturrahim Jambi,,Akademi,PTS,Jalan Prof M Yamin SH No 30,36135,15,Jambi,1571,Kota Jambi,,,,Tutup,,,1,,
213577,Sekolah Tinggi Agama Islam Aceh Tamiang,STAI Aceh Tamiang,Sekolah Tinggi,PTA,,,11,Aceh,1116,Kab. Aceh Tamiang,,4.316322,98.061008,Aktif,Baik,https://staiat.ac.id,9,750.000 - 750.000,2016-05-02
045051,Politeknik Kesehatan Genesis Medicare,PKGM,Politeknik,PTS,,,32,Jawa Barat,3276,Kota Depok,,-6.3821185,106.8680068,Aktif,Baik,poltekkesgenesismedicare.ac.id,4,6.000.000 - 18.200.000,2020-09-09
054017,Akademi Perikanan Yogyakarta,APY,Akademi,PTS,Jalan Balirejo Muja-muju,55165,34,D.I. Yogyakarta,3471,Kota Yogyakarta,,-7.7954052,110.3956622,Aktif,Baik,www.apy.ac.id,1,2.400.000 - 24.000.000,1986-05-20
213649,Sekolah Tinggi Ekonomi Islam Nahdlatul Ulama Subang Jawa Barat,STEINU SUBANG,Sekolah Tinggi,PTA,"Jl. Sirnaraga Dusun Mekarsari RT.03/01 Kalijati timur, Kalijati Subang Jawa Bara",41271,32,Jawa Barat,3213,Kab. Subang,,-6.5243049,107.6757262,Aktif,Baik,steinusubang.ac.id,2,,2017-10-31
023117,STIKES Citra Delima Bangka Belitung,CIDEL,,PTS,Jalan Pinus I Kacang Pedang Atas Pangkalpinang,33125,19,Bangka Belitung,,Kota Pangkalpinang,,-2.120696,106.095789,Alih Bentuk,,stikescitradelima.blogspot.com / stikescitradelima.ac.id,5,,2009-09-01
141007,Universitas Victory Sorong,UNVIC SORONG,Universitas,PTS,"Jalan Basuki Rahmat Km 11,5 Kelurahan Klasaman",98416,92,Papua Barat,,Kota Sorong,,-0.8989537,131.321919,Aktif,Terakreditasi,unvicsorong.ac.id,13,,2008-06-05
071002,Universitas Kristen Petra,UK Petra,Universitas,PTS,Jl Siwalankerto 121-131,60236,35,Jawa Timur,3578,Kota Surabaya,Kec. Wonocolo,-7.339001,112.736876,Aktif,Unggul,www.petra.ac.id,29,1 - 1,1961-09-22
083104,STIKES Rana Wijaya,,,PTS,Jl. Sudirman No. 57 Singaraja,,51,Bali,5108,Kab. Buleleng,Kec. Buleleng,-8.1205569,115.0850783,Alih Bentuk,,www.stikesranawijaya.ac.id,3,,2018-05-16
173090,STMIK Dharmapala Riau,STMIK DHARMAPALA RIA,,,JLN. SOEKARNO-HATTA GANG PERMATA NO. 99,28292,14,Riau,1471,Kota Pekanbaru,,0.534449,101.4453844,Aktif,Baik,www.stmikdharmapalariau.ac.id,4,,
212112,Institut Nahdlatul Ulama Ciamis,INU CIAMIS,Institut,PTA,,,32,Jawa Barat,3207,Kab. Ciamis,,-7.3234496,108.3454849,Aktif,Baik,inuciamis.ac.id,6,,2022-08-30
014177,Akademi Kebidanan Bina Daya Husada,,Akademi,PTS,Jalan Dr Sutomo No 159,22114,12,Sumatera Utara,1209,Kab. Asahan,,,,Alih Bentuk,,,1,,2006-12-04
094030,Akademi Sekretari Manajemen Amsir Pare-Pare,ASM AMSIR PAREPARE,Akademi,PTS,JALAN H. ANDI SAPADA NO. 11,91122,73,Sulawesi Selatan,,Kota Pare-Pare,,-4.039845,119.626652,Alih Bentuk,,www.asm-amsir.ac.id,4,,1998-11-11
155003,Politeknik Cristo Re,PCR,Politeknik,PTS,Kabupaten Sikka Provinsi Nusa Tenggara Timur,,53,Nusa Tenggara Timur,5307,Kab. Sikka,,-8.626278,122.203458,Aktif,Baik,cristore-mof.ac.id,3,5.100.000 - 10.100.000,2020-06-24
233307,Sekolah Tinggi Agama Kristen Arastamar Soe (STAKAS),STAKAS,Sekolah Tinggi,PTA,,,53,Nusa Tenggara Timur,5302,Kab. Timor Tengah Selatan,Kec. Amanuban Barat,-9.8766379,124.333546,Aktif,,http://arastamar.ac.id,2,,2013-07-31
344019,Akademi Keperawatan Pemkab Tapanuli Tengah,,Akademi,PTKL,,,12,Sumatera Utara,1201,Kab. Tapanuli Tengah,,,,Alih Bentuk,,,1,,2012-10-10
062014,Institut Teknologi Kesehatan Cendekia Utama Kudus,ITEKES Centamaku,Institut,PTS,,,33,Jawa Tengah,3319,Kab. Kudus,,-7.7985607,110.0773456,Aktif,Baik Sekali,www.centamaku.ac.id,7,350 - 80.000.000,2022-04-01
044203,Akademi Pariwisata Nusantara Tangerang,AKPARNUS,Akademi,PTS,,15419,36,Banten,3603,Kab. Tangerang,,-6.3171084,106.7599279,Aktif,,www.akparnusantara.ac.id,1,,1999-10-22
113062,STKIP Persada Khatulistiwa,STKIP PK SINTANG,,PTS,Jalan Letjen Mt Haryono,78614,61,Kalimantan Barat,6105,Kab. Sintang,Kec. Sintang,0.053169,111.4794,Aktif,Baik,https://persadakhatulistiwa.ac.id,9,2.400.000 - 4.000.000,2006-09-04
212135,Institut At Tanwir Bojonegoro,,Institut,PTA,"Jalan Raya Talun Nomor 220 RT 8 RT 2, Desa Talun, Kecamatan Sumberrejo",62191,35,Jawa Timur,3522,Kab. Bojonegoro,,-7.1768708,112.0161402,Aktif,Baik,,6,2.000.000 - 2.000.000,2023-10-04
113017,Sekolah Tinggi Ilmu Hukum Tambun Bungai,STIH-TB,Sekolah Tinggi,PTS,Jalan Sisingamangaraja No 35,73113,62,Kalimantan Tengah,,Kota Palangka Raya,,0.4626597,114.4266711,Aktif,Terakreditasi,stihtb.ac.id,1,2.800.000 - 3.500.000,1974-06-19
213737,Sekolah Tinggi Agama Islam Darul Ulum Banyuanyar Pamekasan Jawa Timur,STAI DUBA,Sekolah Tinggi,PTA,,,35,Jawa Timur,3528,Kab. Pamekasan,,-7.0856884,113.4681508,Aktif,Baik,staiduba.ac.id,5,1.500.000 - 1.500.000,2021-12-14
233285,Sekolah Tinggi Teologi Abdi Gusti Nganjuk,STTAG,Sekolah Tinggi,PTA,Jl. Panglima Sudirman Dsn. Semanding Ds. Bajulan Sekretariat : Kapas Madya II/,,35,Jawa Timur,3518,Kab. Nganjuk,Kec. Loceret,,,Aktif,Baik,sttabdigusti.wordpress.com,5,9.000.000 - 9.000.000,2013-05-31
164021,Akademi Keperawatan Metuari Waya Manado,AKPER MW,Akademi,PTS,Jln. Maruasey Malalayang Dua Manado,95001,71,Sulawesi Utara,7171,Kota Manado,,1.4577005,124.7869711,Aktif,Baik,https://akper-metuariwaya.ac.id,1,600.000 - 4.580.000,2009-06-30
033164,STMIK Mahakarya,,,PTS,Jl Tampak Siring Daan Mogot Baru Blok Kd-e No 2,11840,31,D.K.I. Jakarta,3173,Kota Jakarta Barat,,,,Alih Bentuk,,www.mahakarya.ac.id,2,,2003-07-09
093003,STKIP Muhammadiyah Enrekang,STKIP MUH EKG,,PTS,Jalan Jenderal Sudirman No. 17 Enrekang Provinsi Sulawesi Selatan,91712,73,Sulawesi Selatan,7316,Kab. Enrekang,,-3.566964,119.776016,Alih Bentuk,,www.ummaspul.ac.id,6,,1973-12-01
045054,Politeknik Sali Al-Aitaam,POLSATAM,Politeknik,PTS,,,32,Jawa Barat,3204,Kab. Bandung,,-6.9727579,107.6447834,Alih Bentuk,,https://polsatam.ac.id/,3,,2021-02-15
071055,Universitas Lumajang,UNILU,Universitas,PTS,Jalan Musi 12,67352,35,Jawa Timur,3508,Kab. Lumajang,Kec. Lumajang,-8.1218149,113.2338107,Aktif,Baik,unilu.ac.id,3,700.000 - 3.200.000,1983-04-01
201033,Universitas Islam Negeri Jurai Siwo Lampung,UIN JUSILA,Universitas,PTA,"Jl. Ki. Hajar Dewantara 15 A No. 118, Iringmulyo, Metro Timur",34112,18,Lampung,1872,Kota Metro,,-5.119346,105.3285412,Aktif,,https://www.metrouniv.ac.id/,28,,2025-05-08
012010,Institut Bisnis Informasi Teknologi dan Bisnis,IB IT&B,Institut,PTS,"Jalan Mahoni No 16, Gaharu",,12,Sumatera Utara,1271,Kota Medan,Kec. Medan Timur,3.5986367,98.6805511,Aktif,Baik Sekali,itnb.ac.id,8,10.500.000 - 10.500.000,2017-12-13
104041,Akademi Bahasa Asing Alaska Padang,,Akademi,PTS,Khatib Sulaiman No 17,25138,13,Sumatera Barat,1371,Kota Padang,,,,Tutup,,,3,,2001-03-08
273011,STP Dian Mandala Gunung Sitoli Nias Keuskupan Sibolga,STP Dian Mandala,,PTA,Jl. Nilam No. 4 Gunungsitoli - Nias - Sumatera Utara,22815,12,Sumatera Utara,,Kota Gunung Sitoli,,1.2847125,97.6216902,Aktif,Baik Sekali,https://stpdianmandala.ac.id,2,1.955.000 - 1.955.000,2008-08-13
103153,STIE YA Bangko,STIE YA BANGKO,,PTS,,,15,Jambi,1502,Kab. Merangin,Kec. Bangko,-2.0969247,102.244604,Aktif,Baik,www.stieyabangko.ac.id,2,2.400.000 - 2.400.000,2018-06-21
212055,Institut Agama Islam Ibrahimy Genteng Banyuwangi,,Institut,PTA,,,35,Jawa Timur,3510,Kab. Banyuwangi,,-8.356087,114.161717,Alih Bentuk,Baik,iaiibrahimy.ac.id,12,,2015-05-25
013063,STMIK Mikroskil,Mikroskil,,PTS,"Jln. Thamrin No. 112, 124, 140 Kelurahan Sei Rengas II",20212,12,Sumatera Utara,1271,Kota Medan,Kec. Medan Area,,,Alih Bentuk,B,www.mikroskil.ac.id,5,,1997-01-08
213073,STIT Balikpapan (STITBA),,,PTA,,,64,Kalimantan Timur,6471,Kota Balikpapan,,,,Aktif,,stitbpn.ac.id,3,,2007-04-20
212133,Institut Keislaman Tuah Negeri,,Institut,PTA,"Jalan Lintas Timur RT 002 RW 003, Desa Dusun Tua, Kecamatan Pangkalan Lesung",28386,14,Riau,1405,Kab. Pelalawan,,0.036698,102.109479,Aktif,Baik,,8,,2023-04-11
213169,STEI Bina Cipta Madani,STEI Bina Cipta Mada,,PTA,Komplek Pasar Bersih Blok C No. 2 Jln. Galuh Mas Pasar Karawang,41373,32,Jawa Barat,3215,Kab. Karawang,,,,Aktif,Baik,www.stei-bcm.ac.id,3,,2013-02-21
013202,Sekolah Tinggi Ilmu Hukum Deli Sumatera,STIH Deli Sumatera,Sekolah Tinggi,PTS,"Jl. Sei Mencirim No.44-A,Kelurahan Babura,",,12,Sumatera Utara,1271,Kota Medan,Kec. Medan Baru,,,Alih Bentuk,,stih.delisumatera.ac.id,1,,2019-07-18
093168,STISIP Bina Generasi Polewali,STISIP BIGES,,PTS,Polewali Mandar,12345,76,Sulawesi Barat,,Kab. Polewali Mamasa,,-3.408952,119.3053345,Aktif,Baik,stisipbiges.ac.id,2,2.400.000 - 2.400.000,2008-09-05
005019,Politeknik Negeri Jember,POLIJE,Politeknik,PTN,"Jalan Mastrip, Sumbersari",68101,35,Jawa Timur,3509,Kab. Jember,,-8.160213,113.723064,Aktif,,www.polije.ac.id,62,500.000 - 70.000.000,1988-10-29
053034,Sekolah Tinggi Ilmu Manajemen YKPN Yogyakarta,STIM YKPN,Sekolah Tinggi,PTS,Jl Palagan Tentara Pelajar Km. 7 Yogyakarta,55581,34,D.I. Yogyakarta,3404,Kab. Sleman,,-7.737895,110.376852,Aktif,Baik Sekali,www.stimykpn.ac.id,3,3.300.000 - 5.000.000,1976-01-01
124016,Akademi Kebidanan Aru,Akbid Aru,Akademi,PTS,Aru Kepulauan,11111,81,Maluku,8107,Kab. Kepulauan Aru,Kec. Pulau-Pulau Aru,-5.7620742,134.2066371,Aktif,Baik,,1,,2008-03-17
054048,Akademi Analis Farmasi Al-Islam,,Akademi,PTS,Jl Bantul Gedongkiwo MJ I816,55148,34,D.I. Yogyakarta,3471,Kota Yogyakarta,,-7.814211,110.354962,Alih Kelola,,www.akafarmaalislam.ac.id,2,,2004-09-01
211029,Universitas Islam KH. Achmad Muzakki Syah,UNIKHAMS,Universitas,PTA,"Jalan Manggar Nomor 139A Lingkungan Gebang Poreng RT. 002/RW. 014 Kelurahan Gebang, Kecamatan Patrang",68117,35,Jawa Timur,3509,Kab. Jember,,-8.1576704,113.6904073,Aktif,Baik,unikhams.ac.id,9,,2024-10-22
063010,Sekolah Tinggi Ilmu Ekonomi Pariwisata Indonesia,STIEPARI,Sekolah Tinggi,PTS,Bendan Ngisor,50233,33,Jawa Tengah,3374,Kota Semarang,,-7.014922,110.399518,Aktif,B,stiepari.ac.id,5,250.000 - 14.250.000,1970-11-20
212106,Institut Agama Islam Nazhatut Thullab Sampang,IAI NATA Sampang,Institut,PTA,,,35,Jawa Timur,3527,Kab. Sampang,,-7.2118934,113.2645503,Aktif,,iainata.ac.id,7,,2019-05-22
203014,STAIN Syaikh Abdurrahman Siddik Bangka Belitung,STAIN SAS BABEL,,PTA,Jalan Raya Petaling KM.13 Mendo Barat,33173,19,Bangka Belitung,1901,Kab. Bangka,Kec. Mendo Barat,,,Alih Bentuk,,www.stainbabel.ac.id,11,,2004-10-18
